candidate_id,method,model_seed,case_id,session_id,split,family,base_seed,candidate_field_relative_l2,candidate_h1_relative_error,raw_field_relative_l2,raw_h1_relative_error,registered_classical_field_relative_l2,registered_classical_h1_relative_error,clean_reprojection_ratio_to_base,selector_valid,residual_closure_relative_error,field_gain_to_raw,h1_gain_to_raw,field_gain_to_registered_classical,h1_gain_to_registered_classical,field_harm_vs_raw,field_harm_vs_registered_classical,gate_policy,selector_family,model_mismatch_policy,model_mismatch_norm_fraction,selector_digest,uses_truth,uses_exact_nuisance,dense_evaluator_ceiling_only,field_gain_to_best_classical_envelope_diagnostic,h1_gain_to_best_classical_envelope_diagnostic,measured_reprojection_relative_l2,clean_reprojection_relative_l2,alpha,raw_no_correction,fallback_reason,correction_norm,evaluated_alpha_count,raw_global_score,selected_global_score,raw_camera_scores_json,selected_camera_scores_json,gate_checks_json,model_mismatch_global_whitened_score,model_mismatch_camera_scores_json,model_mismatch_available_to_selector,dense_matrix_rows,dense_matrix_columns,dense_setup_in_budget,candidate_budget_matched,dense_linear_solve_count,candidate_cost_contract,learned_feature_forward_calls,learned_feature_adjoint_calls
structured_global_upper_95_ablation,jacru_m2,17,de074814fc16b3b9c717,ood:3109:efb5c7642b3f28db,ood,smooth_no_interface,3109,0.6098317198549627,1.2615274379002102,0.6100057713426075,1.2640400979053212,0.5935482138100872,1.0917048403617182,1.0647368374559145,True,0.0,0.0002853276080679349,0.0019878008690348372,-0.027434175802415264,-0.15555724520029063,False,True,global_upper_only,session_global_conformal_upper_ablation,sensor_only,0.0,991f72955e741e12fcd05450698366e73c4f2b994d95c42def649054d9bf0e7e,False,False,True,-0.027434175802415264,-0.15555724520029063,0.015180893085531107,0.03993322174878023,5.623413251903491,False,NONE,0.017330181234479207,61,289.22537016455954,205.2262753634426,"[125.21573085755489,54.140691128742006,109.8689481782626]","[79.14204413839396,37.31550468489139,88.76872654015725]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":false,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",17536.410004258036,"[5786.2560832549625,4824.0963577190205,6926.057563284052]",False,150,1000,False,False,61,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_025,jacru_m2,17,de074814fc16b3b9c717,ood:3109:efb5c7642b3f28db,ood,smooth_no_interface,3109,0.6100057713426075,1.2640400979053212,0.6100057713426075,1.2640400979053212,0.5935482138100872,1.0917048403617182,1.0998609850716448,False,0.0,0.0,0.0,-0.027727414807428113,-0.15785883800469602,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.25,59834e63219be6cebe5400a8922e5015718d1ce00a18f8a728187ecb3284207d,True,False,True,-0.027727414807428113,-0.15785883800469602,0.018434114731102045,0.041250561701840625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,289.22537016455954,289.22537016455954,"[125.21573085755489,54.140691128742006,109.8689481782626]","[125.21573085755489,54.140691128742006,109.8689481782626]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",17536.410004258036,"[5786.2560832549625,4824.0963577190205,6926.057563284052]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_050,jacru_m2,17,de074814fc16b3b9c717,ood:3109:efb5c7642b3f28db,ood,smooth_no_interface,3109,0.6100057713426075,1.2640400979053212,0.6100057713426075,1.2640400979053212,0.5935482138100872,1.0917048403617182,1.0998609850716448,False,0.0,0.0,0.0,-0.027727414807428113,-0.15785883800469602,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.5,6213bc0687b702a48a7e1d498d46b981fb6a43d93b44b2f017a7986c1baf4a00,True,False,True,-0.027727414807428113,-0.15785883800469602,0.018434114731102045,0.041250561701840625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,289.22537016455954,289.22537016455954,"[125.21573085755489,54.140691128742006,109.8689481782626]","[125.21573085755489,54.140691128742006,109.8689481782626]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",17536.410004258036,"[5786.2560832549625,4824.0963577190205,6926.057563284052]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_075,jacru_m2,17,de074814fc16b3b9c717,ood:3109:efb5c7642b3f28db,ood,smooth_no_interface,3109,0.6100057713426075,1.2640400979053212,0.6100057713426075,1.2640400979053212,0.5935482138100872,1.0917048403617182,1.0998609850716448,False,0.0,0.0,0.0,-0.027727414807428113,-0.15785883800469602,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.75,16bc45c63ae0e8c967816a8730e8b30ec22beb0088c06938636b246f304f6253,True,False,True,-0.027727414807428113,-0.15785883800469602,0.018434114731102045,0.041250561701840625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,289.22537016455954,289.22537016455954,"[125.21573085755489,54.140691128742006,109.8689481782626]","[125.21573085755489,54.140691128742006,109.8689481782626]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",17536.410004258036,"[5786.2560832549625,4824.0963577190205,6926.057563284052]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_exact_target_mismatch_oracle_fraction_100,jacru_m2,17,de074814fc16b3b9c717,ood:3109:efb5c7642b3f28db,ood,smooth_no_interface,3109,0.6100057713426075,1.2640400979053212,0.6100057713426075,1.2640400979053212,0.5935482138100872,1.0917048403617182,1.0998609850716448,False,0.0,0.0,0.0,-0.027727414807428113,-0.15785883800469602,False,True,joint_two_sided,evaluator_only_exact_model_mismatch_oracle,exact_target_oracle_triangle_bound,1.0,671a9d1beaa72c6f490fea827d720431e04efad99f1dd5fcc255cedacb566fc7,True,False,True,-0.027727414807428113,-0.15785883800469602,0.018434114731102045,0.041250561701840625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,289.22537016455954,289.22537016455954,"[125.21573085755489,54.140691128742006,109.8689481782626]","[125.21573085755489,54.140691128742006,109.8689481782626]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",17536.410004258036,"[5786.2560832549625,4824.0963577190205,6926.057563284052]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_joint_two_sided_95,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7054456309241997,1.1874370501158493,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0160431242305246,True,0.0,0.0001345071038202635,0.0005631939653243575,-0.025807454498744005,-0.11425953155878577,False,True,joint_two_sided,session_joint_conformal_band,sensor_only,0.0,58cc2bb998f749b6b47a201f9d5794fc243826a1d1e3f31678e4ccd8fd1e5589,False,False,True,-0.025807454498744005,-0.11425953155878577,0.016243201835576707,0.052975534190605286,3.651741272548377,False,NONE,0.022351961728440204,62,287.28321051410853,188.10469522336334,"[93.95296675896826,85.26544938570156,108.06479436943872]","[48.43968195213382,52.83190249494441,86.83311077628508]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,62,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
isotropic_joint_two_sided_95,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7055405311376708,1.1881061843490393,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0517722485356353,False,0.0,0.0,0.0,-0.02594545145009613,-0.11488742943105731,False,True,joint_two_sided,session_joint_conformal_band,sensor_only,0.0,1b2ac529c629f8777ba1a31ec5828dcb8e1880e92fe764e14a24684447560259,False,False,True,-0.02594545145009613,-0.11488742943105731,0.020481207187487152,0.05483841717370625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,752.5442111281351,752.5442111281351,"[89.30185658271888,157.41175106759692,505.8306034778192]","[89.30185658271888,157.41175106759692,505.8306034778192]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":false,""global_lower"":true,""global_lower_informative"":true,""global_upper"":false}",27651.56466658285,"[2208.199008354768,25217.33808883672,226.02756939136066]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_joint_upper_95_ablation,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7053795161250415,1.1866666378487474,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,0.9851522785256704,True,0.0,0.00022821511383576352,0.0012116311818380118,-0.02571131519210416,-0.11353659705731942,False,True,joint_upper_only,session_joint_conformal_upper_ablation,sensor_only,0.0,8fd9be9b5b38f474263081971d54b19db07d2201449bd8de2b4e7565d4f747b7,False,False,True,-0.02571131519210416,-0.11353659705731942,0.012975711738544341,0.05136491450942439,1.0,False,NONE,0.04561192002746099,65,287.28321051410853,125.8936461420385,"[93.95296675896826,85.26544938570156,108.06479436943872]","[20.92054443663188,33.687927005466,71.28517469994063]","{""camera_lower"":false,""camera_lower_informative"":true,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,65,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_global_upper_95_ablation,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7054705408616034,1.1876261247983344,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0246148259354535,True,0.0,9.920092890269169e-05,0.00040405441620344003,-0.025843676708308786,-0.11443695424162599,False,True,global_upper_only,session_global_conformal_upper_ablation,sensor_only,0.0,991f72955e741e12fcd05450698366e73c4f2b994d95c42def649054d9bf0e7e,False,False,True,-0.025843676708308786,-0.11443695424162599,0.01725994608407296,0.05342245466662842,5.623413251903491,False,NONE,0.016476177601878948,61,287.28321051410853,209.97659624734274,"[93.95296675896826,85.26544938570156,108.06479436943872]","[58.41843637010657,59.87498900848381,91.68317086875236]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":false,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,61,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_025,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7055405311376708,1.1881061843490393,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0517722485356353,False,0.0,0.0,0.0,-0.02594545145009613,-0.11488742943105731,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.25,59834e63219be6cebe5400a8922e5015718d1ce00a18f8a728187ecb3284207d,True,False,True,-0.02594545145009613,-0.11488742943105731,0.020481207187487152,0.05483841717370625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,287.28321051410853,287.28321051410853,"[93.95296675896826,85.26544938570156,108.06479436943872]","[93.95296675896826,85.26544938570156,108.06479436943872]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_050,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7055405311376708,1.1881061843490393,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0517722485356353,False,0.0,0.0,0.0,-0.02594545145009613,-0.11488742943105731,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.5,6213bc0687b702a48a7e1d498d46b981fb6a43d93b44b2f017a7986c1baf4a00,True,False,True,-0.02594545145009613,-0.11488742943105731,0.020481207187487152,0.05483841717370625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,287.28321051410853,287.28321051410853,"[93.95296675896826,85.26544938570156,108.06479436943872]","[93.95296675896826,85.26544938570156,108.06479436943872]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_075,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7055405311376708,1.1881061843490393,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0517722485356353,False,0.0,0.0,0.0,-0.02594545145009613,-0.11488742943105731,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.75,16bc45c63ae0e8c967816a8730e8b30ec22beb0088c06938636b246f304f6253,True,False,True,-0.02594545145009613,-0.11488742943105731,0.020481207187487152,0.05483841717370625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,287.28321051410853,287.28321051410853,"[93.95296675896826,85.26544938570156,108.06479436943872]","[93.95296675896826,85.26544938570156,108.06479436943872]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_exact_target_mismatch_oracle_fraction_100,jacru_m2,17,5b2c960052a2205fbab9,ood:3109:efb5c7642b3f28db,ood,single_interface,3109,0.7055405311376708,1.1881061843490393,0.7055405311376708,1.1881061843490393,0.687697898694753,1.0656736751936888,1.0517722485356353,False,0.0,0.0,0.0,-0.02594545145009613,-0.11488742943105731,False,True,joint_two_sided,evaluator_only_exact_model_mismatch_oracle,exact_target_oracle_triangle_bound,1.0,671a9d1beaa72c6f490fea827d720431e04efad99f1dd5fcc255cedacb566fc7,True,False,True,-0.02594545145009613,-0.11488742943105731,0.020481207187487152,0.05483841717370625,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,287.28321051410853,287.28321051410853,"[93.95296675896826,85.26544938570156,108.06479436943872]","[93.95296675896826,85.26544938570156,108.06479436943872]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",45288.4685061701,"[4129.242775851113,40880.93853108861,278.2871992303817]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_joint_two_sided_95,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7434061283337444,1.3801215911109634,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0302749884059663,True,0.0,0.00020638905108164802,-0.000989239190644527,-0.22553066009975006,-0.3188654337023102,False,True,joint_two_sided,session_joint_conformal_band,sensor_only,0.0,58cc2bb998f749b6b47a201f9d5794fc243826a1d1e3f31678e4ccd8fd1e5589,False,False,True,-0.22553066009975006,-0.3188654337023102,0.02810861480857501,0.09203747577615333,13.33521432163324,False,NONE,0.0075139930189063045,59,223.52285005227412,188.6120432962573,"[95.99442326782274,48.036255349864334,79.492171434587]","[76.51446567659436,40.5486946756659,71.54888294399709]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,59,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
isotropic_joint_two_sided_95,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7302946123874344,1.3654617994198266,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,0.6898188642005855,True,0.0,0.017839832431966084,0.009643370157776698,-0.20391587353805538,-0.30485631113568684,False,True,joint_two_sided,session_joint_conformal_band,sensor_only,0.0,1b2ac529c629f8777ba1a31ec5828dcb8e1880e92fe764e14a24684447560259,False,False,True,-0.20391587353805538,-0.30485631113568684,0.03368445327187015,0.06162353519037183,0.1778279410038923,False,NONE,0.1890085296631798,69,656.0374222960236,196.07968915785506,"[125.16949700472031,155.3327110185575,375.5352142727457]","[33.00780485942721,40.87880354464716,122.19308075378065]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",8194.525968397114,"[134.70455748169036,7968.307139718291,91.51427119713418]",False,150,1000,False,False,69,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_joint_upper_95_ablation,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7432679831419958,1.3815729002006765,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0197929674519413,True,0.0,0.00039217804962424934,-0.002041860054559051,-0.2253029229832795,-0.32025232700531236,False,True,joint_upper_only,session_joint_conformal_upper_ablation,sensor_only,0.0,8fd9be9b5b38f474263081971d54b19db07d2201449bd8de2b4e7565d4f747b7,False,False,True,-0.2253029229832795,-0.32025232700531236,0.025049993065309365,0.09110108620977761,5.623413251903491,False,NONE,0.015041691092607903,61,223.52285005227412,158.91967484628373,"[95.99442326782274,48.036255349864334,79.492171434587]","[59.928365182777824,34.244824188069956,64.74648547543597]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,61,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_global_upper_95_ablation,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7434871379741397,1.3793725639604864,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0364733445980139,True,0.0,9.744063405153304e-05,-0.00044597682715548647,-0.22566420728786724,-0.31814965182915395,False,True,global_upper_only,session_global_conformal_upper_ablation,sensor_only,0.0,991f72955e741e12fcd05450698366e73c4f2b994d95c42def649054d9bf0e7e,False,False,True,-0.22566420728786724,-0.31814965182915395,0.02983496523342004,0.09259119304998543,31.622776601683793,False,NONE,0.0034561970376259903,57,223.52285005227412,206.77502112210914,"[95.99442326782274,48.036255349864334,79.492171434587]","[86.63736231346688,44.44400997999915,75.6936488286431]","{""camera_lower"":true,""camera_lower_informative"":true,""camera_upper"":false,""global_lower"":true,""global_lower_informative"":true,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,57,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_025,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7435595908921313,1.3787576699894082,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0420908493689898,False,0.0,0.0,0.0,-0.22578364842377963,-0.31756204968665425,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.25,59834e63219be6cebe5400a8922e5015718d1ce00a18f8a728187ecb3284207d,True,False,True,-0.22578364842377963,-0.31756204968665425,0.031347294178917684,0.09309302116878801,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,223.52285005227412,223.52285005227412,"[95.99442326782274,48.036255349864334,79.492171434587]","[95.99442326782274,48.036255349864334,79.492171434587]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_050,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7435595908921313,1.3787576699894082,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0420908493689898,False,0.0,0.0,0.0,-0.22578364842377963,-0.31756204968665425,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.5,6213bc0687b702a48a7e1d498d46b981fb6a43d93b44b2f017a7986c1baf4a00,True,False,True,-0.22578364842377963,-0.31756204968665425,0.031347294178917684,0.09309302116878801,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,223.52285005227412,223.52285005227412,"[95.99442326782274,48.036255349864334,79.492171434587]","[95.99442326782274,48.036255349864334,79.492171434587]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
structured_target_mismatch_oracle_fraction_075,jacru_m2,17,8c0534437252e57531b4,ood:3109:efb5c7642b3f28db,ood,two_interface,3109,0.7435595908921313,1.3787576699894082,0.7435595908921313,1.3787576699894082,0.6065993716332124,1.0464461012043476,1.0420908493689898,False,0.0,0.0,0.0,-0.22578364842377963,-0.31756204968665425,False,True,joint_two_sided,evaluator_only_fractional_model_mismatch_oracle,exact_target_oracle_triangle_bound,0.75,16bc45c63ae0e8c967816a8730e8b30ec22beb0088c06938636b246f304f6253,True,False,True,-0.22578364842377963,-0.31756204968665425,0.031347294178917684,0.09309302116878801,inf,True,NO_ALPHA_SATISFIED_FROZEN_GATE_RETURN_RAW,0.0,129,223.52285005227412,223.52285005227412,"[95.99442326782274,48.036255349864334,79.492171434587]","[95.99442326782274,48.036255349864334,79.492171434587]","{""camera_lower"":true,""camera_lower_informative"":false,""camera_upper"":true,""global_lower"":true,""global_lower_informative"":false,""global_upper"":true}",13431.025972646054,"[244.5244116990447,13060.99168485874,125.50987608826601]",False,150,1000,False,False,129,13F/13AT learned preparation plus unmatched evaluator-only dense assembly and alpha-grid solves,13,13
