candidate_id,solver_kind,mean_policy,whitening_policy,stress,row_count,field_gain_to_huber_mean,h1_gain_to_huber_mean,field_harm_rate_vs_huber,worst_field_gain_to_huber,clean_reprojection_ratio_to_cgls_mean,clean_reprojection_ratio_to_cgls_maximum,minimum_family_mean_field_gain_to_huber,family_mean_field_gains_to_huber_json,exact_call_budget_all_rows
adaptive_edge_warm__l0p05__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.019765942092727938,-0.09129201394234869,0.4166666666666667,-0.16530892076414974,1.7409800064606114,4.709769740335609,-0.04832616621477743,"{""single_interface"":-0.04832616621477743,""smooth_no_interface"":0.00879428202932156}",True
adaptive_edge_warm__l0p05__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.020463571194457505,-0.09225128494004757,0.4166666666666667,-0.1643039459875551,1.5218120348652902,3.8426335813957953,-0.048647556884240356,"{""single_interface"":-0.048647556884240356,""smooth_no_interface"":0.007720414495325345}",True
adaptive_edge_warm__l0p05__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.014248589786605854,-0.08580724640766545,0.4166666666666667,-0.16141991376518436,1.7415998805947694,4.709564080304764,-0.04408293922342868,"{""single_interface"":-0.04408293922342868,""smooth_no_interface"":0.015585759650216975}",True
adaptive_edge_warm__l0p05__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.014947836425411245,-0.086768775115915,0.4166666666666667,-0.16040994148273185,1.522253299636742,3.8424466239689123,-0.04439759691051844,"{""single_interface"":-0.04439759691051844,""smooth_no_interface"":0.01450192405969595}",True
adaptive_edge_warm__l0p05__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.0033987273957189943,-0.07503672116770292,0.3333333333333333,-0.15373415300717,1.7430789447449138,4.7094030488477765,-0.03571925367153816,"{""single_interface"":-0.03571925367153816,""smooth_no_interface"":0.028921798880100172}",True
adaptive_edge_warm__l0p05__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.004101147536419934,-0.07600291644923877,0.3333333333333333,-0.15271812449431144,1.5233076677189823,3.8423072402340015,-0.036022212780920354,"{""single_interface"":-0.036022212780920354,""smooth_no_interface"":0.027819917708080486}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.01148109620644823,-0.08302076968082513,0.3333333333333333,-0.15897330498729467,1.7401648035090822,4.700141851459646,-0.04236134060109634,"{""single_interface"":-0.04236134060109634,""smooth_no_interface"":0.019399148188199874}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.012173594884307986,-0.08398436275639193,0.3333333333333333,-0.1579639630616026,1.5210861116439327,3.8348290679986774,-0.04260693051550115,"{""single_interface"":-0.04260693051550115,""smooth_no_interface"":0.018259740746885175}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.007341543465393113,-0.0789156518820797,0.3333333333333333,-0.1561242970184501,1.7410049848523588,4.701589782180334,-0.039104487540078746,"{""single_interface"":-0.039104487540078746,""smooth_no_interface"":0.02442140060929252}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.008036195036073215,-0.07988051616375019,0.3333333333333333,-0.15511213078897254,1.521709184615763,3.836003472480386,-0.03935628224018228,"{""single_interface"":-0.03935628224018228,""smooth_no_interface"":0.02328389216803585}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.0008250468113102489,-0.07082755820718706,0.3333333333333333,-0.1504748216496751,1.7428254401495327,4.704612987923429,-0.03266768244267975,"{""single_interface"":-0.03266768244267975,""smooth_no_interface"":0.03431777606530025}",True
adaptive_edge_warm__l0p05__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.0001257089780723345,-0.07179561072689021,0.3333333333333333,-0.1494580298687161,1.5230481449379534,3.8384407060910712,-0.032931691753178595,"{""single_interface"":-0.032931691753178595,""smooth_no_interface"":0.03318310970932326}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.0035364040037039967,-0.07509347656335143,0.3333333333333333,-0.15215708590898838,1.7407467212974854,4.697037327792614,-0.035565133498060515,"{""single_interface"":-0.035565133498060515,""smooth_no_interface"":0.028492325490652518}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.0042604229993614415,-0.0760941989762887,0.3333333333333333,-0.15104461144106235,1.5214463428193463,3.832353807626332,-0.03583574453935098,"{""single_interface"":-0.03583574453935098,""smooth_no_interface"":0.0273148985406281}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.00070189792941388,-0.07229404142807688,0.3333333333333333,-0.15041050962239785,1.7415614562713868,4.6990488189307404,-0.033419306471771736,"{""single_interface"":-0.033419306471771736,""smooth_no_interface"":0.03201551061294398}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.001422723525204129,-0.07329000786623698,0.3333333333333333,-0.1493118308573778,1.5220558165932985,3.833967444791836,-0.03369188062384873,"{""single_interface"":-0.03369188062384873,""smooth_no_interface"":0.03084643357344047}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.004909789808846922,-0.06675816076148011,0.3333333333333333,-0.14693642173008173,1.7432636140366842,4.703101258561784,-0.029161572359144326,"{""single_interface"":-0.029161572359144326,""smooth_no_interface"":0.03898115197683817}",True
adaptive_edge_warm__l0p05__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.004194417084673454,-0.06774543414373989,0.3333333333333333,-0.14586565370068255,1.5233225682688325,3.8372277819374556,-0.029438840284471718,"{""single_interface"":-0.029438840284471718,""smooth_no_interface"":0.03782767445381863}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.025976008759347084,-0.04093585382161245,0.16666666666666666,-0.1393959927831934,1.713287545395987,4.623710255320638,-0.015128792047252962,"{""single_interface"":-0.015128792047252962,""smooth_no_interface"":0.06708080956594713}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.025109446521734552,-0.04210787355794648,0.16666666666666666,-0.138658957771872,1.4993563358716049,3.7728239901736083,-0.015625141885189698,"{""single_interface"":-0.015625141885189698,""smooth_no_interface"":0.0658440349286588}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.03602002182010428,-0.03092116668640382,0.08333333333333333,-0.1320645108033983,1.7159404787696382,4.625541840601825,-0.007277273179234579,"{""single_interface"":-0.007277273179234579,""smooth_no_interface"":0.07931731681944315}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.03515860537884007,-0.032087728448105785,0.08333333333333333,-0.13132112138261642,1.501144280139684,3.774302738906915,-0.007756210296887778,"{""single_interface"":-0.007756210296887778,""smooth_no_interface"":0.07807342105456792}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.055291381371061404,-0.011770872682976741,0.08333333333333333,-0.11778865672182491,1.722280639327557,4.630520019130956,0.007904744110224559,"{""single_interface"":0.007904744110224559,""smooth_no_interface"":0.10267801863189825}",True
adaptive_edge_warm__l0p1__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.05443581308792341,-0.012926625979469733,0.08333333333333333,-0.11703393507133057,1.5054482704556202,3.7783307976262397,0.007454679347359462,"{""single_interface"":0.007454679347359462,""smooth_no_interface"":0.10141694682848736}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.0403623125292386,-0.026651640604076102,0.08333333333333333,-0.128105255163056,1.7146153300309628,4.610529441344459,-0.0046200555745631545,"{""single_interface"":-0.0046200555745631545,""smooth_no_interface"":0.08534468063304036}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.039516921640873906,-0.027817949938113488,0.08333333333333333,-0.1273666141476157,1.4998304459806375,3.7622638133389956,-0.004970385785081555,"{""single_interface"":-0.004970385785081555,""smooth_no_interface"":0.08400422906682938}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.047840211460247445,-0.019202353538872886,0.08333333333333333,-0.12271754249708394,1.7174462205593801,4.6151255343539885,0.0013897280855966951,"{""single_interface"":0.0013897280855966951,""smooth_no_interface"":0.0942906948348982}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.04699518325827954,-0.020363884162924614,0.08333333333333333,-0.12197356677978081,1.5018242666666481,3.765959366825998,0.0010302768330983083,"{""single_interface"":0.0010302768330983083,""smooth_no_interface"":0.09296008968346077}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.06230186831579405,-0.0048383658337767905,0.08333333333333333,-0.11215331989778611,1.7237493342091075,4.624858588010983,0.013083864340699749,"{""single_interface"":0.013083864340699749,""smooth_no_interface"":0.11151987229088833}",True
adaptive_edge_warm__l0p1__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.06145828895476927,-0.005986977906576332,0.08333333333333333,-0.11139849622675942,1.5062146617773768,3.7738133379760934,0.012705157218440405,"{""single_interface"":0.012705157218440405,""smooth_no_interface"":0.11021142069109814}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.05418149856536363,-0.012893267401433504,0.08333333333333333,-0.11574640517758204,1.7188720401634558,4.610196751325861,0.00741378598469207,"{""single_interface"":0.00741378598469207,""smooth_no_interface"":0.10094921114603518}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.05329494090023085,-0.014104742041519375,0.08333333333333333,-0.11481825324269511,1.5025940340301072,3.762122527209769,0.007027007010909164,"{""single_interface"":0.007027007010909164,""smooth_no_interface"":0.09956287478955252}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.059262952161973075,-0.00784445873330898,0.08333333333333333,-0.11242430639939949,1.7213239054846146,4.61515693606669,0.011366969281119734,"{""single_interface"":0.011366969281119734,""smooth_no_interface"":0.1071589350428264}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.0583843993169585,-0.009042260323352968,0.08333333333333333,-0.11152200690415773,1.504337795169494,3.7660972154152894,0.01097717493208458,"{""single_interface"":0.01097717493208458,""smooth_no_interface"":0.10579162370183243}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.06917886650085586,0.001985589537059718,0.08333333333333333,-0.10586330049209554,1.726524348696981,4.625236589074845,0.019128268815011937,"{""single_interface"":0.019128268815011937,""smooth_no_interface"":0.11922946418669979}",True
adaptive_edge_warm__l0p1__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.06831596752551401,0.0008133825717609777,0.08333333333333333,-0.10501363324776929,1.5080124339920313,3.7741790019299972,0.0187322267890062,"{""single_interface"":0.0187322267890062,""smooth_no_interface"":0.1178997082620218}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.09059731908755946,0.029228544865059575,0.08333333333333333,-0.10179610661683286,1.7007815809643938,4.544368701397309,0.03288355857454666,"{""single_interface"":0.03288355857454666,""smooth_no_interface"":0.14831107960057224}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.08954400084775264,0.02783617344554253,0.08333333333333333,-0.10145787125653917,1.4856788000738794,3.7089793272432936,0.032231859973116145,"{""single_interface"":0.032231859973116145,""smooth_no_interface"":0.14685614172238914}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.10713871628582557,0.04589198264944742,0.08333333333333333,-0.08873382071697368,1.7102817935677386,4.556540973496658,0.046351507936814106,"{""single_interface"":0.046351507936814106,""smooth_no_interface"":0.16792592463483702}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.10611544393521677,0.04453711448202154,0.08333333333333333,-0.08837619626044957,1.4922334505382855,3.7187671667022126,0.04573862936569309,"{""single_interface"":0.04573862936569309,""smooth_no_interface"":0.16649225850474045}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.1373018649470433,0.0761238319952622,0.08333333333333333,-0.06410203920145058,1.7322934704420998,4.585406918553117,0.07138143734521822,"{""single_interface"":0.07138143734521822,""smooth_no_interface"":0.2032222925488684}",True
adaptive_edge_warm__l0p2__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.13631504798305794,0.07482335670104205,0.08333333333333333,-0.06373232533256055,1.5074050967695884,3.7420044117320423,0.07081780527392,"{""single_interface"":0.07081780527392,""smooth_no_interface"":0.2018122906921959}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.11230818038577985,0.05095940308495383,0.08333333333333333,-0.08365867148975614,1.711503522969623,4.539803571849825,0.04939384230193184,"{""single_interface"":0.04939384230193184,""smooth_no_interface"":0.17522251846962786}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.11132186873683925,0.049616325112079696,0.08333333333333333,-0.08330471944271439,1.4925112374208311,3.705461822508717,0.04898950964205773,"{""single_interface"":0.04898950964205773,""smooth_no_interface"":0.1736542278316208}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.12441480637331875,0.06315849711365522,0.08333333333333333,-0.07406046431579774,1.7203468803888209,4.555009191302489,0.05962288783534436,"{""single_interface"":0.05962288783534436,""smooth_no_interface"":0.18920672491129317}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.12343547913761782,0.06183459821916732,0.08333333333333333,-0.0737008874928973,1.4987383379206929,3.7176833781040006,0.05920091104630485,"{""single_interface"":0.05920091104630485,""smooth_no_interface"":0.18767004722893077}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.1468593271158041,0.08563601534918776,0.08333333333333333,-0.055626622693013224,1.7395455744841886,4.587359609996621,0.07887382219316608,"{""single_interface"":0.07887382219316608,""smooth_no_interface"":0.21484483203844215}",True
adaptive_edge_warm__l0p2__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.1459041376634121,0.08436225917539246,0.08333333333333333,-0.05525393911393448,1.512176003738986,3.7436874529426656,0.07842502967748832,"{""single_interface"":0.07842502967748832,""smooth_no_interface"":0.21338324564933586}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.1331190340395998,0.07182190568482685,0.08333333333333333,-0.06330454176310953,1.7278911149646954,4.5596415524876885,0.06835185430010501,"{""single_interface"":0.06835185430010501,""smooth_no_interface"":0.19788621377909457}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.13210710898648462,0.0704487305651167,0.08333333333333333,-0.06264654017608406,1.5037830545419018,3.721888846894593,0.06790128091083487,"{""single_interface"":0.06790128091083487,""smooth_no_interface"":0.19631293706213435}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.14119656340640072,0.07993136848242853,0.08333333333333333,-0.05731939599018126,1.7347783226879807,4.572872583784922,0.07503473972836378,"{""single_interface"":0.07503473972836378,""smooth_no_interface"":0.20735838708443763}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.14020340962909691,0.07859223194045674,0.08333333333333333,-0.056704657574481225,1.5086563678801064,3.732457763005439,0.07457919452134289,"{""single_interface"":0.07457919452134289,""smooth_no_interface"":0.2058276247368509}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.15645236466264445,0.09516834368391193,0.08333333333333333,-0.04573260249453562,1.749231120608254,4.5997023407390225,0.08783033253043078,"{""single_interface"":0.08783033253043078,""smooth_no_interface"":0.2250743967948581}",True
adaptive_edge_warm__l0p2__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.15549163517993744,0.09388840957881815,0.08333333333333333,-0.045205558708209005,1.5188401668523512,3.7538598335541042,0.0873610037222138,"{""single_interface"":0.0873610037222138,""smooth_no_interface"":0.22362226663766108}",True
uniform_edge_warm__l0p05,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.014078453701733983,-0.057735940203607894,0.25,-0.14120545318556874,1.7463114648375742,4.709987510455728,-0.022173286015099044,"{""single_interface"":-0.022173286015099044,""smooth_no_interface"":0.05033019341856701}",True
uniform_edge_warm__l0p05,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.0133726057263696,-0.05870944947585629,0.16666666666666666,-0.14018089870658088,1.5255644421808539,3.842762856062639,-0.022457874842005388,"{""single_interface"":-0.022457874842005388,""smooth_no_interface"":0.04920308629474459}",True
uniform_edge_warm__l0p1,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.08498469053941093,0.017586787183673767,0.08333333333333333,-0.09519357796906394,1.7360777000111665,4.642441976936592,0.03161930690073219,"{""single_interface"":0.03161930690073219,""smooth_no_interface"":0.13835007417808967}",True
uniform_edge_warm__l0p1,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.08414378107951308,0.01645152496285864,0.08333333333333333,-0.09443313319215879,1.5147046014171934,3.7879937917810675,0.0312134763432176,"{""single_interface"":0.0312134763432176,""smooth_no_interface"":0.13707408581580857}",True
uniform_edge_warm__l0p2,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.17927524764479708,0.11771931720829591,0.08333333333333333,-0.02755363335279238,1.7748195927434232,4.64528879296133,0.10744471838840873,"{""single_interface"":0.10744471838840873,""smooth_no_interface"":0.2511057769011854}",True
uniform_edge_warm__l0p2,uniform_edge_warm_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.17836019984000392,0.11652915389199368,0.08333333333333333,-0.02717974670892539,1.5368728401432217,3.790225252636243,0.10695582859195013,"{""single_interface"":0.10695582859195013,""smooth_no_interface"":0.2497645710880577}",True
zero_start_24__structured__d2__l0p05_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.035980173157092905,-0.056688475355592495,0.25,-0.31308547973132234,1.8459342398172789,4.081991877884253,-0.05917900375581403,"{""single_interface"":-0.05917900375581403,""smooth_no_interface"":0.13113935006999985}",True
zero_start_24__structured__d2__l0p05_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.03449880190992401,-0.058634220477371296,0.25,-0.3097994532765783,1.6077204246655796,3.330056563832878,-0.059810308404373326,"{""single_interface"":-0.059810308404373326,""smooth_no_interface"":0.12880791222422133}",True
zero_start_24__structured__d2__l0p1_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.15326230038739377,0.06642352597256722,0.16666666666666666,-0.24277539338273657,1.6807811950081266,3.630852532869297,0.026601545171186302,"{""single_interface"":0.026601545171186302,""smooth_no_interface"":0.27992305560360126}",True
zero_start_24__structured__d2__l0p1_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.15135346439857247,0.06397140782283141,0.16666666666666666,-0.23983607086881464,1.4815559728165706,2.971266178025324,0.025708256186125638,"{""single_interface"":0.025708256186125638,""smooth_no_interface"":0.27699867261101935}",True
zero_start_24__structured__d2__l0p2_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,nominal,12,0.2881094192835905,0.21846813240907706,0.08333333333333333,-0.15009338029398325,1.5315627544449395,3.0016700665461555,0.14180795853850306,"{""single_interface"":0.14180795853850306,""smooth_no_interface"":0.43441088002867795}",True
zero_start_24__structured__d2__l0p2_control,zero_start_24_huber_measurement_pdhg_control,estimated,structured_flowoff,sparse_flowon_outlier,12,0.28597411478771656,0.21526976968377884,0.08333333333333333,-0.1479677270772065,1.363705555961987,2.478016022260371,0.14066935783452147,"{""single_interface"":0.14066935783452147,""smooth_no_interface"":0.43127887174091156}",True
